	23.0
thinking	16.0
thinks	7.0
thinner	1.0
thinnest	1.0
third	15.0
thirdfloor	4.0
thirst	1.0
thirteen	7.0
thirteenandahalf	2.0
thirty	5.0
thirtynine	1.0
thirtyseven	1.0
thirtysix	1.0
this	249.0
thomas	3.0
those	26.0
though	86.0
thought	96.0
thoughtfully	2.0
thoughts	1.0
thousand	19.0
thousands	7.0
thrashing	2.0
threatening	4.0
three	65.0
threeheaded	6.0
threequarters	9.0
threes	1.0
threethirty	1.0
threshold	1.0
threw	17.0
throat	5.0
throats	1.0
thronging	1.0
through	125.0
throughout	1.0
throw	5.0
throwing	10.0
thrown	6.0
thud	2.0
thumbs	1.0
thump	1.0
thumpin	1.0
thumping	1.0
thunder	1.0
thundered	4.0
thunderous	1.0
thursday	2.0
thus	1.0
tibbles	1.0
tick	1.0
ticked	3.0
ticket	7.0
tickets	1.0
tickled	1.0
tickling	1.0
tidier	1.0
tidy	2.0
tie	1.0
tied	2.0
tight	8.0
tightened	2.0
tighter	1.0
tightlipped	1.0
tightly	5.0
tights	1.0
til	2.0
time	119.0
timeout	1.0
times	18.0
timidly	2.0
tin	1.0
tinge	1.0
tingle	1.0
tinkling	1.0
tinned	1.0
tiny	14.0
tipped	2.0
tips	1.0
tiptoe	2.0
tiptoed	1.0
tired	6.0
title	1.0
titles	2.0
to	1856.0
toad	16.0
toadless	3.0
toads	2.0
toast	4.0
toasting	1.0
today	15.0
toe	1.0
toffee	1.0
together	20.0
toil	1.0
toilet	8.0
toilets	2.0
tokens	1.0
told	93.0
tom	1.0
tomatoes	1.0
tomorrow	10.0
tone	1.0
tongue	3.0
tonight	21.0
too	101.0
took	63.0
toothless	2.0
top	34.0
topmost	1.0
toppled	4.0
torches	2.0
tore	4.0
torn	3.0
tortoise	1.0
torture	1.0
tosh	1.0
totalus	1.0
tottered	1.0
tottering	1.0
touch	11.0
touched	7.0
touches	2.0
touching	2.0
tourists	1.0
toward	71.0
tower	13.0
towered	3.0
towering	5.0
towers	2.0
town	5.0
towns	1.0
toys	2.0
track	1.0
tracks	3.0
traffic	3.0
trail	1.0
trailed	1.0
trailing	2.0
train	32.0
trained	1.0
training	6.0
trains	2.0
trances	1.0
transfer	1.0
transfiguration	5.0
transfigured	1.0
transfixed	2.0
transform	1.0
transparent	1.0
transport	1.0
trapdoor	10.0
trapped	2.0
trash	5.0
traveled	1.0
treacle	3.0
treasure	2.0
treat	1.0
treated	1.0
treating	1.0
treble	1.0
tree	15.0
trees	15.0
tremble	1.0
trembled	3.0
tremblin	2.0
trembling	8.0
trevor	3.0
trials	1.0
trick	3.0
tricked	1.0
trickling	1.0
tricks	1.0
tricky	3.0
tried	63.0
tries	3.0
trifle	2.0
trimble	1.0
trip	4.0
tripe	1.0
tripped	2.0
tripping	1.0
triumph	1.0
triumphant	1.0
triumphs	1.0
trodden	2.0
troduced	1.0
troll	31.0
trolley	1.0
trolls	8.0
troops	1.0
trophy	6.0
trot	1.0
trotting	1.0
trouble	28.0
troublesome	1.0
trousers	3.0
trowels	1.0
trudged	1.0
true	14.0
truly	1.0
trunk	9.0
trunks	4.0
trust	7.0
trusted	2.0
trusting	1.0
truth	8.0
truthful	1.0
try	40.0
tryin	1.0
trying	64.0
ttell	1.0
ttto	2.0
tub	2.0
tuck	1.0
tucked	3.0
tuesday	3.0
tuft	1.0
tufts	1.0
tufty	1.0
tugged	1.0
tugging	1.0
tulips	1.0
tumbled	1.0
tumbling	1.0
tune	2.0
tunnel	1.0
tunnels	1.0
turban	14.0
tureens	1.0
turkey	3.0
turkeys	1.0
turn	19.0
turned	77.0
turnin	1.0
turning	16.0
turnips	1.0
turns	3.0
turpin	1.0
turrets	1.0
tut	5.0
twanging	1.0
tweak	1.0
twelve	17.0
twelvefoot	1.0
twentieth	2.0
twenty	8.0
twentyfour	1.0
twentynine	1.0
twentyone	1.0
twentysix	1.0
twice	15.0
twig	3.0
twigs	2.0
twin	9.0
twinkled	1.0
twinkling	2.0
twins	23.0
twist	1.0
twisted	8.0
twisting	2.0
twitched	5.0
twitching	4.0
two	100.0
twos	1.0
tying	1.0
tyke	2.0
type	1.0
types	1.0
typical	1.0
ube	1.0
ugly	1.0
um	1.0
umbrella	10.0
unable	2.0
unafraid	1.0
unbearable	1.0
unbelievable	1.0
unblinkingly	2.0
unbroken	1.0
uncertainly	2.0
uncle	121.0
uncles	1.0
uncoiling	1.0
uncomfortable	1.0
under	39.0
underground	7.0
undergrowth	1.0
underneath	11.0
understand	17.0
understood	2.0
undred	1.0
undursleyish	1.0
uneasy	2.0
unexpected	1.0
unfair	1.0
unfolded	1.0
unfolding	2.0
unfortunate	1.0
unfortunately	4.0
unicorn	22.0
unicorns	4.0
uniform	7.0
unknown	2.0
unless	10.0
unlike	1.0
unlocked	2.0
unluckily	1.0
unpleasant	4.0
unpopular	1.0
unraveled	1.0
unseated	1.0
unseen	1.0
unsettled	1.0
unsticking	1.0
untidy	2.0
until	45.0
untouched	1.0
unused	1.0
unusual	5.0
unusually	2.0
unwelcome	1.0
unwrap	4.0
unwrapped	5.0
unwrapping	2.0
up	368.0
upf	1.0
upon	2.0
upper	1.0
upright	2.0
uprising	1.0
uproar	1.0
upset	5.0
upside	1.0
upstairs	13.0
upturned	1.0
upward	3.0
urged	2.0
urgent	1.0
urgently	2.0
urgh	1.0
uric	1.0
us	81.0
use	25.0
used	16.0
useful	6.0
useless	1.0
uses	3.0
ushered	1.0
using	1.0
usual	18.0
usually	11.0
utter	1.0
vacation	2.0
vacationing	1.0
vacuum	1.0
vain	1.0
valuable	2.0
value	1.0
vampire	1.0
vampires	3.0
van	1.0
vanish	2.0
vanished	6.0
vanishing	2.0
vapor	1.0
vast	3.0
vault	10.0
vaults	3.0
vcr	2.0
ve	2.0
veins	1.0
velvet	1.0
velvety	1.0
vernon	105.0
vernons	11.0
versus	1.0
very	172.0
vibrate	1.0
vibrating	1.0
vicious	1.0
victims	1.0
victory	2.0
video	3.0
view	6.0
viewers	1.0
vigorously	2.0
village	3.0
vindictus	1.0
violent	1.0
violently	1.0
violet	3.0
viridian	1.0
visible	2.0
vision	1.0
visit	7.0
visited	3.0
visiting	1.0
visitor	2.0
visitors	1.0
voice	59.0
voices	5.0
voicing	1.0
vol	6.0
voldemort	31.0
voldemorts	7.0
volume	1.0
vomitflavored	1.0
waddling	1.0
waffle	1.0
waffling	1.0
wafting	1.0
waggled	1.0
wailed	3.0
waist	3.0
wait	19.0
waited	7.0
waitin	1.0
waiting	19.0
wake	9.0
wakes	1.0
waking	1.0
walk	12.0
walked	46.0
walking	14.0
wall	36.0
walled	1.0
walls	16.0
walnut	2.0
wand	62.0
wander	1.0
wandered	2.0
wandering	9.0
wanderings	1.0
wands	12.0
wandwaving	1.0
want	74.0
wanted	46.0
wantin	1.0
wanting	8.0
wants	7.0
ward	1.0
wardrobes	1.0
warlock	1.0
warlocks	1.0
warm	6.0
warmer	1.0
warmth	5.0
warn	4.0
warned	8.0
warning	8.0
warty	2.0
was	1186.0
wash	2.0
wasn	3.0
wasnt	75.0
waste	2.0
wasted	1.0
wastepaper	2.0
wasters	1.0
watch	18.0
watched	21.0
watchin	1.0
watching	19.0
water	9.0
watered	1.0
watering	1.0
watery	1.0
wave	4.0
waved	10.0
waves	1.0
waving	7.0
wax	2.0
way	94.0
ways	7.0
we	152.0
weak	5.0
weakly	1.0
weapon	1.0
wear	3.0
wearing	18.0
wears	1.0
weasley	48.0
weasleys	12.0
weather	3.0
weatherman	1.0
weathers	1.0
weave	1.0
weaving	1.0
wed	13.0
wednesday	3.0
wee	1.0
weeds	1.0
week	24.0
weekly	1.0
weeks	11.0
weigh	1.0
weighed	1.0
weighing	3.0
weight	1.0
weird	2.0
weirdest	1.0
weirdos	2.0
welcome	7.0
well	138.0
wellknown	1.0
wellorganized	2.0
welsh	1.0
went	71.0
were	341.0
werent	26.0
werewolf	5.0
werewolves	2.0
west	2.0
wet	4.0
weve	40.0
whacked	1.0
wham	2.0
whap	1.0
what	342.0
whatever	9.0
whatre	1.0
whats	37.0
whatshername	1.0
whatve	1.0
wheedled	1.0
wheel	1.0
wheeled	2.0
wheeling	2.0
wheezed	1.0
wheezing	3.0
whelk	1.0
when	177.0
whenever	2.0
whens	1.0
where	100.0
wherere	2.0
wheres	7.0
wherever	6.0
whether	10.0
which	89.0
whichever	2.0
while	60.0
whimper	1.0
whimpered	1.0
whimpering	1.0
whined	1.0
whinging	1.0
whipped	4.0
whippy	1.0
whirl	2.0
whirled	2.0
whisk	1.0
whisked	1.0
whiskers	2.0
whiskery	1.0
whisper	8.0
whispered	35.0
whisperers	1.0
whispering	4.0
whispers	2.0
whistle	5.0
whistled	3.0
whistling	2.0
white	31.0
whiteblond	1.0
whitefaced	1.0
whittled	1.0
whizzing	1.0
who	160.0
whod	6.0
whoever	1.0
whole	33.0
whom	1.0
whoop	1.0
whooped	1.0
whooshing	1.0
whos	10.0
whose	3.0
whove	2.0
why	66.0
whyd	1.0
whys	1.0
wicked	3.0
wickedly	1.0
wide	12.0
wideawake	1.0
wideeyed	1.0
widely	1.0
widemouthed	1.0
wider	2.0
wife	3.0
wig	2.0
wight	1.0
wild	13.0
wilder	1.0
wilderlooking	1.0
wildlooking	1.0
wildly	4.0
will	89.0
willing	1.0
willow	1.0
win	9.0
wind	9.0
winding	2.0
windmill	1.0
window	32.0
windows	10.0
windowsill	2.0
winds	1.0
wine	3.0
wines	1.0
wing	8.0
wingardium	3.0
winged	1.0
winggardium	1.0
wings	5.0
winked	5.0
winning	5.0
wins	2.0
winter	1.0
wipe	1.0
wiped	3.0
wiping	5.0
wise	3.0
wish	7.0
wished	8.0
wishing	4.0
wit	1.0
witch	12.0
witchcraft	5.0
witches	8.0
with	416.0
within	3.0
without	41.0
wizard	41.0
wizardin	1.0
wizarding	6.0
wizardry	6.0
wizards	27.0
wizened	1.0
wohsi	1.0
woke	10.0
woken	4.0
wolfing	1.0
wolfsbane	2.0
woman	18.0
women	3.0
won	18.0
wonder	10.0
wondered	14.0
wonderful	6.0
wondering	12.0
wont	25.0
wood	53.0
woodcroft	1.0
wooden	8.0
woods	7.0
woolen	1.0
word	19.0
words	24.0
wore	5.0
work	28.0
worked	7.0
working	10.0
works	1.0
world	24.0
worlds	1.0
wormwood	2.0
worried	11.0
worry	13.0
worrying	3.0
worse	14.0
worst	5.0
worth	8.0
would	108.0
wouldn	4.0
wouldnt	48.0
woulnt	1.0
wound	3.0
wounded	1.0
woven	1.0
wow	2.0
wrapped	7.0
wrenched	3.0
wrestle	1.0
wrestled	1.0
wrestling	3.0
wriggled	2.0
wriggles	1.0
wriggling	1.0
wringing	1.0
wrinkled	2.0
wrist	6.0
wrists	1.0
wristwatch	1.0
wristwatches	1.0
write	2.0
writer	1.0
writing	4.0
written	11.0
wrong	18.0
wrongly	1.0
wrote	1.0
wroughtiron	1.0
y	1.0
yard	1.0
yawned	2.0
yawning	3.0
ye	1.0
yeah	21.0
year	30.0
years	53.0
yeh	100.0
yehd	4.0
yehll	5.0
yehve	8.0
yell	5.0
yelled	15.0
yelling	2.0
yellow	5.0
yellowish	3.0
yells	1.0
yelp	1.0
yelps	1.0
yer	53.0
yerself	2.0
yerselves	1.0
yes	69.0
yesterday	7.0
yet	41.0
yew	2.0
yorkshire	2.0
you	863.0
youd	22.0
youknow	2.0
youknowwhat	2.0
youknowwho	16.0
youknowwhos	3.0
youll	34.0
young	10.0
younger	4.0
youngest	6.0
youngsters	1.0
your	148.0
youre	57.0
yours	8.0
yourself	14.0
yourselves	5.0
youth	1.0
youve	32.0
yvonne	1.0
zabini	1.0
zigzagging	2.0
zombie	2.0
zoo	7.0
zoom	1.0
zoomed	1.0
zooming	2.0
