	747.0
probaret	2.0
probd	1.0
probdq	2.0
probdqco	1.0
probe	48.0
probed	5.0
probes	47.0
probing	2.0
problem	94.0
problem43	1.0
problematic	9.0
problemcheap	1.0
problems	106.0
problems103	1.0
problemsolving	5.0
problemsthe	1.0
probononet	1.0
proboque	1.0
proboscidea	2.0
proboscis	3.0
procedebat	2.0
procedure	35.0
procedures	65.0
proceduresengine	1.0
proceed	6.0
proceeded	6.0
proceeding	2.0
proceedings	8.0
proceeds	29.0
procees	2.0
process	164.0
process27	1.0
processed	10.0
processes	66.0
processes35	1.0
processesactually	2.0
processing	47.0
processing20	1.0
processingthat	1.0
procession	6.0
processions	7.0
processor	1.0
processors	2.0
proclaim	4.0
proclaimed	13.0
proclaiming	4.0
proclaims	5.0
proclamation	2.0
proclamations	2.0
proclivities	4.0
procrastination	1.0
procreation	2.0
procrustean	1.0
proctacanthus	1.0
procter	5.0
procul	4.0
procure	2.0
procured	1.0
procurement	5.0
procurer	1.0
procuring	1.0
prodigious	4.0
prodigiously	1.0
produce	81.0
produced	74.0
producer	7.0
producerled	1.0
producers	11.0
produces	18.0
producing	34.0
product	199.0
producta	1.0
production	164.0
production31	1.0
productionincluding	1.0
productionon	1.0
productions	9.0
productive	53.0
productively	3.0
productiveman	2.0
productivity	96.0
productivity4	1.0
products	177.0
products19	1.0
productsdevelopments	1.0
productsor	1.0
productsprimarily	1.0
productsthat	1.0
prof	4.0
professed	2.0
profession	21.0
professional	22.0
professionalism	1.0
professionals	9.0
professions	4.0
professor	13.0
professors	1.0
proffer	1.0
proffered	3.0
proffers	2.0
proficisci	6.0
profile	32.0
profiles	16.0
profiling	2.0
profit	35.0
profitability	5.0
profitable	6.0
profited	1.0
profiting	1.0
profitis	1.0
profitmaximizing	2.0
profits	26.0
profound	15.0
profoundly	7.0
profranco	1.0
profusely	3.0
profusion	5.0
progenitor	2.0
progenitors	1.0
progeny	4.0
prognosis	1.0
program	410.0
programare	1.0
programmatic	2.0
programme	4.0
programmed	2.0
programmer	1.0
programmers	1.0
programmes	2.0
programming	6.0
programs	336.0
programs44	1.0
programs61federal	1.0
programspecific	1.0
programssocial	1.0
programsthe	1.0
progress	45.0
progressed	6.0
progresses	1.0
progression	1.0
progressive	12.0
progressively	6.0
progvide	1.0
proh	2.0
prohibit	2.0
prohibited	14.0
prohibiting	2.0
prohibition	4.0
prohibitions	2.0
prohibitively	2.0
prohibits	1.0
proiciatur	2.0
project	80.0
projected	59.0
projectile	2.0
projecting	3.0
projection	15.0
projections	47.0
projections12	1.0
projections41	1.0
projections7	1.0
projects	38.0
projects28	1.0
projectsioannidis	1.0
projectual	1.0
prokopios	1.0
proletarian	4.0
proli	1.0
proliferate	1.0
proliferating	1.0
proliferation	24.0
prolific	3.0
prolifically	1.0
prolinerich	1.0
prolixity	1.0
prologue	2.0
prolonged	5.0
promelas	4.0
promenade	29.0
promenaded	1.0
promenades	4.0
promesa	3.0
promesas	2.0
prometheus	2.0
prominence	4.0
prominent	29.0
prominently	1.0
promiscuous	2.0
promise	20.0
promised	16.0
promises	11.0
promising	8.0
promontory	10.0
promote	40.0
promoted	9.0
promoters	2.0
promotes	10.0
promoting	13.0
promotion	7.0
promotional	1.0
promotions	2.0
prompt	18.0
prompted	7.0
prompting	14.0
promptly	8.0
prompts	3.0
promulgate	13.0
promulgated	8.0
promulgates	1.0
promulgation	4.0
prone	6.0
prong	3.0
pronne	1.0
pronnes	1.0
pronoun	1.0
pronounce	9.0
pronounced	27.0
pronouncement	1.0
pronouncements	2.0
pronounciation	1.0
pronouncing	4.0
pronunciation	24.0
pronunciations	4.0
pronunciationthe	1.0
proof	12.0
proofread	1.0
proofreaders	1.0
proofreading	2.0
prop	1.0
propaganda	3.0
propagandists	1.0
propagate	1.0
propagation	5.0
propelled	1.0
propensities	2.0
proper	35.0
properly	25.0
propertied	1.0
properties	26.0
property	205.0
propertydevelopers	1.0
propertyenvironment	1.0
prophecies	1.0
prophecy	1.0
prophesied	1.0
prophet	11.0
prophetesses	1.0
prophetic	2.0
prophets	3.0
prophylax	2.0
propionic	2.0
propitiatory	2.0
proponents	4.0
proportion	24.0
proportional	2.0
proportionand	1.0
proportionate	5.0
proportionately	1.0
proportioned	4.0
proportions	16.0
proposal	31.0
proposals	23.0
propose	7.0
proposed	44.0
proposes	5.0
proposing	2.0
proposition	10.0
propositions	5.0
propped	2.0
propriano	1.0
proprietary	3.0
proprietor	1.0
proprietors	1.0
propriety	2.0
props	9.0
propshand	1.0
propter	2.0
propulwake	1.0
prorastomidae	2.0
proscribed	1.0
prose	2.0
prosecute	3.0
prosecution	2.0
prosecutor	18.0
prosecutors	9.0
prosodic	2.0
prospect	9.0
prospecting	1.0
prospective	1.0
prospectors	8.0
prospects	8.0
prospectsdec	1.0
prosper	2.0
prospera	2.0
prospered	4.0
prosperity	38.0
prosperous	16.0
prostate	1.0
prostitute	1.0
prostitutes	9.0
prostitution	3.0
prostrate	1.0
protasis	1.0
protease	4.0
proteases	2.0
proteasome	2.0
proteasomedependent	1.0
protect	55.0
protected	19.0
protectedspecies	1.0
protecting	15.0
protection	33.0
protective	12.0
protector	3.0
protectorate	5.0
protects	3.0
protein	95.0
proteinaceous	2.0
proteinprotein	4.0
proteins	45.0
protest	24.0
protestant	20.0
protestantes	2.0
protestantism	1.0
protestants	16.0
protested	1.0
protesters	4.0
protesting	1.0
protestors	4.0
protestperhaps	2.0
protests	5.0
protg	1.0
prothrombin	4.0
protoaustraloids	2.0
protocol	16.0
protocols	6.0
protocontinent	1.0
protoindoeuropean	1.0
protointelligence	2.0
proton	1.0
protosirenidaehad	2.0
prototype	2.0
prototypes	2.0
protracted	2.0
protuberances	1.0
proud	33.0
proudest	3.0
proudhon	1.0
proudly	9.0
prouse	1.0
proust	1.0
prove	14.0
proved	42.0
proven	6.0
provenal	7.0
provencal	4.0
provence	20.0
proverb	6.0
proverbial	1.0
proverbs	7.0
proves	2.0
provide	249.0
provided	205.0
provided14	1.0
providence	3.0
providencetempting	1.0
provider	13.0
providers	14.0
provides	166.0
providing	86.0
province	45.0
provinces	42.0
provincetoo	1.0
provincetown	7.0
provincia	3.0
provincial	49.0
proving	3.0
provision	21.0
provisional	1.0
provisions	66.0
proviso	1.0
provocation	2.0
provocative	5.0
provocatively	1.0
provoke	2.0
provoked	5.0
provoking	2.0
provoluti	2.0
provost	2.0
prow	3.0
prowess	2.0
prowl	1.0
proxies	2.0
proximal	9.0
proximalslightly	1.0
proximate	2.0
proximity	17.0
proxy	2.0
prudent	2.0
prudential	1.0
prudery	1.0
prurient	1.0
prussian	3.0
pryd	1.0
prying	1.0
prynne	1.0
ps	7.0
psalms	1.0
psarou	1.0
pseudochinese	1.0
pseudogenes	1.0
pseudogerman	1.0
pseudokinase	7.0
pseudomilitary	1.0
pseudomolecular	1.0
pseudonym	1.0
psf	3.0
pshaw	1.0
pss	1.0
psti	1.0
pswg	1.0
psyche	2.0
psychedelic	2.0
psychedelicize	1.0
psychiatric	2.0
psychiatrist	4.0
psychic	4.0
psychically	2.0
psychoanalese	1.0
psychoanalyse	2.0
psychoanalysis	5.0
psychoanalyst	3.0
psychoanalysts	1.0
psychoanalytic	10.0
psychological	22.0
psychologically	5.0
psychologies	2.0
psychologist	14.0
psychologists	4.0
psychology	2.0
psychoneurotic	1.0
psychosexual	1.0
psychosis	4.0
pt	3.0
pt7t3dpac	1.0
ptain	1.0
ptains	1.0
ptanque	1.0
ptolemaic	1.0
ptown	2.0
puanteur	1.0
pub	18.0
publ	1.0
public	312.0
public1	1.0
public11	1.0
public7	1.0
publication	19.0
publications	4.0
publicity	4.0
publicize	2.0
publicized	4.0
publicly	13.0
publicpolicy	1.0
publicprivate	1.0
publics	2.0
publicworks	1.0
publish	7.0
published	74.0
publisher	3.0
publishers	13.0
publishes	4.0
publishing	14.0
pubs	5.0
puccini	1.0
puckish	2.0
pudding	2.0
puddle	4.0
pueblo	6.0
pueblos	1.0
puente	6.0
puentes	1.0
puero	6.0
puerorum	2.0
puerta	17.0
puerto	23.0
puerulum	8.0
puerulus	4.0
puerum	6.0
pues	1.0
puff	2.0
puffed	1.0
puffer	1.0
puffins	2.0
puhleeze	2.0
puig	3.0
puissant	2.0
puits	1.0
pujols	3.0
pukes	1.0
pulau	37.0
pulcherrimum	2.0
pulignymontrachet	1.0
pull	11.0
pulled	23.0
pullin	1.0
pulling	10.0
pullovers	1.0
pulls	15.0
pulp	5.0
pulpit	7.0
pulse	1.0
pulsed	2.0
pulseinduced	1.0
pulses	5.0
pulsing	13.0
pumas	2.0
pump	4.0
pumping	5.0
pumpkin	7.0
pumps	2.0
pun	3.0
puncak	1.0
punch	1.0
punches	2.0
punching	2.0
punchline	1.0
punchup	1.0
punctuate	1.0
punctuated	3.0
punctuation	6.0
pune	2.0
pungent	4.0
punish	5.0
punished	1.0
punishing	1.0
punishment	16.0
punishments	1.0
punitive	1.0
punjab	17.0
punjabi	1.0
punk	2.0
punks	1.0
punningly	1.0
punt	2.0
punta	1.0
punter	4.0
punters	1.0
puny	1.0
pup	1.0
pupil	7.0
pupils	11.0
pupkus	1.0
puppet	10.0
puppeteers	1.0
puppets	5.0
puppies	3.0
pur	3.0
puranas	1.0
purandar	1.0
purcell	2.0
purchase	50.0
purchased	45.0
purchased54	1.0
purchasers	1.0
purchases	15.0
purchasing	12.0
purdie	1.0
pure	22.0
purebred	2.0
purely	8.0
purest	3.0
purgative	1.0
purgatives	1.0
purge	4.0
purged	1.0
purging	1.0
puri	1.0
purification	7.0
purified	17.0
purify	1.0
purists	5.0
puritan	1.0
puritanical	1.0
puritans	1.0
purity	10.0
purple	6.0
purplebrownare	1.0
purples	1.0
purport	1.0
purported	1.0
purportedly	1.0
purporting	2.0
purpose	79.0
purpose10	1.0
purposeful	4.0
purposefully	1.0
purposeless	2.0
purposely	2.0
purposes	72.0
purposes29	1.0
purposes32	1.0
purposes37	1.0
purposessome	1.0
purse	6.0
pursima	1.0
pursing	1.0
pursuant	14.0
pursue	10.0
pursued	10.0
pursuers	2.0
pursues	2.0
pursuing	6.0
pursuit	10.0
pursuits	15.0
pursuitsfor	1.0
pursuitshelp	1.0
push	14.0
pushbutton	2.0
pushed	13.0
pushes	4.0
pushing	14.0
pushy	1.0
pussy	3.0
put	154.0
putain	1.0
putains	2.0
putana37	2.0
putanesca	1.0
putas	2.0
putasne	2.0
putative	8.0
putatively	9.0
putdowns	1.0
puteh	2.0
puteri	2.0
putharamaram	1.0
putnam	2.0
putnams	2.0
putrefaction	2.0
putrem	1.0
puts	14.0
putta	1.0
putter	1.0
putti	6.0
putting	26.0
putzi	4.0
puu	1.0
puvis	2.0
puying	1.0
puymin	1.0
puzlpack	3.0
puzzle	18.0
puzzled	4.0
puzzlemakers	1.0
puzzlement	3.0
puzzler	1.0
puzzlers	1.0
puzzles	13.0
puzzling	3.0
pv	2.0
pvalue	2.0
pwa	4.0
pwr08070205	1.0
pws	17.0
pws0164	1.0
pws0227	1.0
pws07554	1.0
px	1.0
pygmy	1.0
pyjamas	1.0
pyli	2.0
pylon	2.0
pylons	2.0
pyramid	9.0
pyramidal	4.0
pyramids	7.0
pyre	1.0
pyrenaica	1.0
pyres	1.0
pyrgi	1.0
pyrgos	2.0
pyrites	1.0
pyrnes	15.0
pyrogenfree	1.0
pythagoras	1.0
pythagorean	2.0
python	2.0
pzenas	1.0
q	10.0
q11	4.0
q12	2.0
q13	2.0
q14	2.0
q15	3.0
q16	2.0
q17	2.0
q18	4.0
q19	2.0
q21	3.0
q22	2.0
q23	2.0
q24	3.0
q25	1.0
q31	2.0
q32	2.0
q33	3.0
q34	2.0
q41	2.0
q410	5.0
q411	3.0
q411affect	1.0
q412	4.0
q42	2.0
q43	3.0
q44	2.0
q45	2.0
q46	2.0
q47	3.0
q48	3.0
q49	2.0
q51	2.0
qadeer	2.0
qaeda	160.0
qaedaaffiliated	1.0
qaedas	11.0
qaida	2.0
qaidas	1.0
qassim	1.0
qatar	4.0
qcu	1.0
qes	2.0
qexpenses	1.0
qiagen	1.0
qiao	1.0
qida	13.0
qidaafghan	1.0
qlgbt	2.0
qpna	10.0
qpna13	3.0
qr	1.0
qu	3.0
qua	6.0
quad	2.0
quadam	2.0
quadrangle	3.0
quadrangles	1.0
quadrant	2.0
quadrantshaped	1.0
quadrennial	1.0
quadriphonics	1.0
quadriphony	1.0
quadrupedante	1.0
quadrupeds	2.0
quadruple	1.0
quae	10.0
quaerens	2.0
quai	19.0
quails	2.0
quaint	12.0
quaintest	1.0
quaintness	1.0
quaker	1.0
quali	1.0
qualicum	1.0
qualid	2.0
qualifications	6.0
qualified	14.0
qualifiers	1.0
qualifies	6.0
qualify	12.0
qualifying	1.0
qualitative	7.0
qualities	10.0
quality	117.0
quam	8.0
quamdiu	2.0
quan	4.0
quand	1.0
quantifiable	3.0
quantified	5.0
quantify	3.0
quantile	1.0
quantiles	1.0
quantitated	1.0
quantitation	3.0
quantitative	16.0
quantitatively	2.0
quantities	22.0
quantity	43.0
quantitya	1.0
quantized	1.0
quantum	12.0
quantumbased	2.0
quarantined	3.0
quark	1.0
quarrel	1.0
quarreled	1.0
quarrels	1.0
quarrelsome	1.0
quarried	1.0
quarries	2.0
quarry	2.0
quarrying	2.0
quarryinglong	1.0
quarter	49.0
quartercentury	1.0
quartering	1.0
quarterly	5.0
quartermasters	1.0
quarters	17.0
quartets	2.0
quartier	5.0
quarts	1.0
quartz	2.0
quasi	2.0
quasidivinity	1.0
quassati	2.0
quassatio	2.0
quattro	1.0
quay	3.0
quays	4.0
quayside	6.0
qubcois	29.0
qubec	78.0
qubecnew	1.0
qubecs	8.0
qudhaieen	5.0
quds	1.0
que	25.0
quease	1.0
quebec	16.0
quebracabeza	1.0
quechua	3.0
queen	86.0
queens	23.0
queensferry	3.0
queensferrys	1.0
queensland	2.0
queer	45.0
queers	4.0
queest	2.0
quel	1.0
quell	4.0
quelle	3.0
quelling	1.0
quelques	1.0
quem	4.0
quenched	1.0
quencher	2.0
quenching	1.0
quentin	4.0
quentinentourmont	1.0
quera	1.0
querido	1.0
queried	2.0
queries	7.0
querulis	2.0
query	1.0
queso	1.0
quest	8.0
question	89.0
questionable	4.0
questionanswer	1.0
questioned	21.0
questioning	10.0
questionnaires	1.0
questions	87.0
questionsan	3.0
questrom	1.0
quetico	1.0
queticos	1.0
quetta	1.0
quetzalcoatl	1.0
queue	1.0
queues	1.0
qui	20.0
quibble	1.0
quibbles	1.0
quibbling	4.0
quibus	6.0
quick	31.0
quickening	4.0
quicker	3.0
quickfire	1.0
quickly	56.0
quickresponse	1.0
quid	10.0
quidam	2.0
quidi	2.0
quien	3.0
quiero	1.0
quiescam	2.0
quiescente	2.0
quiesces	2.0
quiescit	2.0
quiet	40.0
quieter	13.0
quietest	2.0
quietly	4.0
quietnoted	2.0
quikchange	1.0
quills	1.0
quinceaeras	1.0
quinces	1.0
quinconces	1.0
quincy	3.0
quines	1.0
quinet	1.0
quinquennial	1.0
quintessential	4.0
quintile	3.0
quintiles	2.0
quintuplets	1.0
quirk	1.0
quirky	5.0
quit	3.0
quitarles	1.0
quite	83.0
quitta	1.0
quitting	1.0
quixote	2.0
quo	11.0
quod	8.0
quoll	1.0
quotas	6.0
quotation	16.0
quotations	17.0
quote	5.0
quoteatoms	2.0
quoted	27.0
quotes	13.0
quotidianis	2.0
quoting	2.0
quran	1.0
qurans	1.0
quso	8.0
qusos	2.0
qutaybah	1.0
qutbuddin	3.0
qutbuddins	1.0
qv	3.0
qwest	2.0
r	62.0
r2	1.0
r20001	1.0
r358sk360t	1.0
r47114	1.0
r971	5.0
raadhuisstaat	1.0
raadhuisstraat	2.0
rababah	12.0
rababahs	1.0
rabbi	12.0
rabbie	1.0
rabbis	6.0
rabbit	4.0
rabbits	6.0
rabble	1.0
rabelais	3.0
rabelaisian	2.0
rabes	1.0
rabindranath	2.0
rabinowitzdubois	2.0
rabinowitzdubois94	2.0
raby	2.0
race	33.0
racecourse	1.0
racecourses	1.0
races	9.0
rachel	2.0
rachels	1.0
rachmaninov	1.0
racial	8.0
racing	11.0
racism	4.0
racist	4.0
rack	3.0
rackandpinion	1.0
racks	2.0
rad59	1.0
radar	9.0
radars	2.0
radbruch	1.0
radcliffe	3.0
radial	1.0
radiate	1.0
radiates	1.0
radiating	3.0
radiator	1.0
radiators	1.0
radical	23.0
radicalism	1.0
radically	4.0
radicals	2.0
radio	69.0
radioactive	1.0
radioing	1.0
radiological	2.0
radios	14.0
radishes	1.0
radisson	2.0
raditional	1.0
radium	2.0
radius	4.0
radnor	1.0
raeburn	3.0
rael	2.0
rafael	4.0
rafel	2.0
raffles	7.0
rafflesia	2.0
rafina	2.0
raft	1.0
rafters	3.0
rafting	5.0
raftraces	1.0
rag	1.0
rage	6.0
raged	3.0
ragged	2.0
raging	2.0
rags	2.0
ragstoriches	1.0
rahim	2.0
rahman	13.0
raid	5.0
raided	1.0
raiding	1.0
raido	2.0
raids	16.0
rail	10.0
railings	3.0
railroad	26.0
railroads	3.0
rails	1.0
railtours	1.0
railway	63.0
railwaybuilders	1.0
railways	18.0
railyards	2.0
rain	44.0
rainbow	1.0
rainclouds	1.0
raincoat	2.0
rainfall	1.0
rainfalls	1.0
rainforest	17.0
rainforests	2.0
raining	3.0
rainladen	2.0
rainproof	2.0
rains	5.0
rainwater	1.0
rainy	9.0
raise	30.0
raised	49.0
raises	13.0
raisethemselves	1.0
raisin	1.0
raising	18.0
raisingactually	1.0
raisinproducing	1.0
raison	2.0
raissi	3.0
raj	2.0
raja	4.0
rajah	4.0
rajahs	4.0
rajas	1.0
rajasthan	4.0
rajgir	1.0
rajiv	3.0
rajput	3.0
rajputana	1.0
rajputs	5.0
rakes	2.0
raking	3.0
ral	2.0
rallied	2.0
ralliement	1.0
rally	2.0
rallying	2.0
ralph	4.0
ralphs	2.0
ram	3.0
ramadan	2.0
raman	1.0
ramayana	2.0
rambai	1.0
rambisai	2.0
ramblas	1.0
ramble	3.0
ramblers	1.0
rambles	3.0
rambling	3.0
rambutan	1.0
rambutans	1.0
rambuteau	2.0
rames	1.0
ramez	3.0
ramezay	2.0
ramming	1.0
ramn	1.0
ramns	1.0
ramos	1.0
ramp	6.0
rampage	3.0
rampages	1.0
rampant	7.0
rampart	1.0
rampartlike	1.0
ramparts	27.0
ramps	3.0
ramrod	3.0
ramrods	1.0
rams	4.0
ramses	2.0
ramsey	3.0
ramshackle	1.0
ramtha	4.0
ramthacom	2.0
ramzi	19.0
ran	18.0
ranau	1.0
rance	1.0
ranch	2.0
rancher	2.0
ranchers	6.0
ranches	9.0
rancho	1.0
rancid	1.0
rancorously	1.0
randi	5.0
randolph	2.0
random	25.0
randomizing	1.0
randomly	11.0
randy	1.0
rang	1.0
range	168.0
ranged	7.0
rangefinderdesignator	4.0
rangeland	3.0
ranger	1.0
rangers	3.0
ranges	10.0
ranging	20.0
ranh	1.0
ranier	2.0
rank	4.0
ranked	3.0
ranking	8.0
rankle	3.0
ranks	8.0
ransacked	2.0
rantau	6.0
rao	2.0
raos	1.0
rap	5.0
rap1p	2.0
rapat	1.0
rapatriement	2.0
rape	3.0
raped	3.0
raphael	8.0
raphaels	4.0
raphal	1.0
rapid	51.0
rapidity	4.0
rapidly	38.0
rapidlypeaking	1.0
rapidreplenishment	1.0
rapids	16.0
rapoh	1.0
rapp	2.0
rappel	1.0
rapt	2.0
rapture	2.0
raquel	2.0
rare	37.0
rarecompromise	1.0
rarefied	1.0
rarely	13.0
rarer	1.0
rarest	2.0
rasa	1.0
rascally	1.0
rash	2.0
rashed	2.0
rashid	4.0
rasp	2.0
raspberries	1.0
rasputin	2.0
rastro	1.0
rat	84.0
rata	9.0
ratana	2.0
ratatouille	2.0
rate	361.0
rateand	1.0
rateas	1.0
rated	6.0
rateexpressed	1.0
ratemaking	1.0
rater	1.0
rates	171.0
rates23	1.0
rates6	1.0
ratesetting	2.0
ratesfor	1.0
rateswhich	1.0
rateunless	1.0
rather	269.0
ratified	3.0
ratifiers	1.0
ratik	2.0
rating	4.0
ratings	3.0
ratio	37.0
ration	1.0
rational	4.0
rationale	4.0
rationality	1.0
rationalize	3.0
rationalizes	1.0
rationing	3.0
rations	1.0
ratios	4.0
rats	9.0
ratspecific	2.0
rattans	1.0
rattle	2.0
rattles	1.0
rattlesnakes	1.0
rattus	1.0
ratzinger	2.0
raucous	1.0
rauschenberg	2.0
ravage	2.0
ravaged	5.0
ravages	1.0
raven	1.0
ravenously	2.0
ravignan	1.0
ravine	4.0
ravines	4.0
ravishing	1.0
raw	16.0
rawa	1.0
rawboned	1.0
rawdon	1.0
rawmaterial	1.0
ray	6.0
raya	1.0
rayed	13.0
raymond	3.0
raynouard	1.0
rays	1.0
raza	3.0
razak	5.0
razaks	1.0
razaleigh	2.0
razed	4.0
razing	1.0
raziyya	1.0
razmi	1.0
razor	1.0
razorcut	2.0
razzmatazz	1.0
rbx1roc1	1.0
rca	2.0
rckert	2.0
rcmp	1.0
rd	22.0
rd15	1.0
re	86.0
reabsorbed12	2.0
reach	98.0
reached	64.0
reaches	19.0
reaching	24.0
reacquisition	5.0
react	11.0
reacted	5.0
reacting	1.0
reaction	69.0
reactionary	2.0
reactions	43.0
reactionsfeelings	2.0
reactivation	1.0
reactive	4.0
reactor	1.0
reacts	1.0
read	119.0
readable	2.0
readan	1.0
reader	27.0
readers	50.0
readier	2.0
readily	26.0
readiness	8.0
reading	78.0
reading30	1.0
reading92	1.0
reading94	1.0
reading95	1.0
readings	3.0
readjusting	1.0
readjustment	2.0
readmitted	1.0
reads	28.0
ready	40.0
readymade	6.0
readytowear	1.0
reaffirming	1.0
reaffirms	1.0
reagan	3.0
reagans	1.0
reagent	5.0
reagents	3.0
real	231.0
reales	3.0
realestate	1.0
realigning	2.0
realignment	3.0
realism	3.0
realist	1.0
realistic	16.0
realistically	3.0
realisticlooking	3.0
realities	4.0
reality	84.0
realizable	7.0
realization	13.0
realizations	2.0
realize	33.0
realized	20.0
realizes	3.0
realizing	4.0
reallife	5.0
reallocate	1.0
reallocated	1.0
reallocation	4.0
really	134.0
realm	10.0
realms	9.0
realtime	7.0
realworld	4.0
reap	3.0
reaped	1.0
reaping	1.0
reappear	1.0
reappearance	6.0
reappeared	6.0
reappearing	7.0
reappropriation	1.0
rear	10.0
reared	3.0
rearguard	1.0
rearing	18.0
rearrange	1.0
rearrangement	1.0
rearview	1.0
reason	75.0
reasonable	28.0
reasonableness	2.0
reasonably	18.0
reasoned	4.0
reasoning	10.0
reasoning86	1.0
reasons	59.0
reasonsand	1.0
reasonsthree	1.0
reassert	2.0
reasserted	3.0
reassess	1.0
reassessed	1.0
reassessing	1.0
reassurance	1.0
reassure	4.0
reassured	1.0
reassures	2.0
reassuring	3.0
reassuringly	2.0
reawakens	1.0
rebel	5.0
rebelle	1.0
rebelled	1.0
rebelling	1.0
rebellion	12.0
rebellions	2.0
rebellious	5.0
rebels	4.0
rebirth	5.0
rebolledo	1.0
rebound	4.0
rebounded	4.0
rebounds	1.0
rebozos	1.0
rebroadcast	1.0
rebuild	3.0
rebuilding	8.0
rebuilt	19.0
reburied	1.0
rebuttal	1.0
rec	10.0
recalcitrant	1.0
recall	28.0
recall23	1.0
recallable	2.0
recalled	15.0
recalling	3.0
recalls	14.0
recap	1.0
recaps	1.0
recapture	8.0
recaptured	2.0
recaptures	2.0
recapturing	3.0
recast	3.0
recasting	1.0
recedam	2.0
recede	2.0
receded	2.0
recedente	2.0
recedes	2.0
receipt	23.0
receipts	41.0
receivable	16.0
receivables	15.0
receivables45	1.0
receive	60.0
received	160.0
received71	1.0
receiver	1.0
receivers	2.0
receives	45.0
receiving	40.0
recent	209.0
recently	114.0
recentlyalthough	1.0
recepta	2.0
receptacle	1.0
reception	21.0
receptions	1.0
receptive	5.0
receptor	24.0
receptors	7.0
recession	5.0
recessionary	1.0
rechecked	1.0
recherche	1.0
rechristened	1.0
recht	2.0
rechtsstaat	1.0
recipe	8.0
recipes	1.0
recipient	17.0
recipients	22.0
reciprocal	6.0
reciprocate	1.0
reciprocity	2.0
recircularization	1.0
recital	4.0
recitals	6.0
recitantes	1.0
recitation	4.0
recitations	2.0
recitative	2.0
recite	5.0
recited	6.0
reciting	3.0
reckoned	2.0
reckoner	1.0
reclaim	1.0
reclaimed	8.0
reclaiming	3.0
reclamation	2.0
reclassification	1.0
reclassified	1.0
reclining	6.0
recn	1.0
recogen	1.0
recognise	3.0
recognition	46.0
recognitions	1.0
recognizable	5.0
recognize	38.0
recognized	157.0
recognizes	14.0
recognizing	11.0
recoletos	1.0
recollection	12.0
recollections	7.0
recommend	11.0
recommendation	4.0
recommendations	13.0
recommended	29.0
recommendor	1.0
recommends	2.0
recommitment	1.0
recomputed	1.0
reconcile	5.0
reconciled	1.0
reconciliation	12.0
reconciling	6.0
reconfiguration	4.0
reconfirming	1.0
reconnaissance	8.0
reconquered	8.0
reconquest	5.0
reconquista	2.0
reconsider	2.0
reconsidering	1.0
reconstitute	1.0
reconstituting	1.0
reconstitution	3.0
reconstruct	6.0
reconstructed	20.0
reconstructing	7.0
reconstruction	21.0
reconstructionists	2.0
reconstructions	1.0
record	94.0
recorded	53.0
recorders	1.0
recording	38.0
recordings	17.0
recordkeeping	2.0
records	82.0
records265any2803503022340	1.0
recount	5.0
recounted	2.0
recounting	3.0
recounts	6.0
recoup	1.0
recouped	2.0
recourse	7.0
recover	8.0
recovered	13.0
recovery	7.0
recreate	3.0
recreated	6.0
recreates	2.0
recreating	2.0
recreation	17.0
recreational	3.0
recreations	2.0
recruit	5.0
recruited	4.0
recruiter	1.0
recruiting	12.0
recruitment	5.0
recruits	6.0
recrystallizing	2.0
rectangle	3.0
rectangular	5.0
rectify	4.0
rectifying	2.0
rectitude	2.0
rector	2.0
recule	1.0
recules	1.0
recumbent	6.0
recuperate	2.0
recuperated	1.0
recuperates	2.0
recuperation	2.0
recur	1.0
recurrence	1.0
recurrens	2.0
recurrent	3.0
recurring	4.0
recurs	2.0
recused	1.0
recusitates	2.0
recusitating	2.0
recycled	4.0
recycling	4.0
red	114.0
redaccion	2.0
redandwhite	2.0
redang	2.0
redbellied	1.0
redbrick	16.0
redbrown	1.0
redcoats	3.0
reddens	1.0
redding	1.0
rede	1.0
redecorators	1.0
redeem	5.0
redeemable	3.0
redeemed	7.0
redeemer	4.0
redeemerofblood	1.0
redeems	2.0
redefine	2.0
redefining	1.0
redemption	35.0
redemptive	1.0
redeploying	1.0
redesign	4.0
redesignate	1.0
redesigned	3.0
redeterminations	1.0
redeveloped	3.0
redevelopment	4.0
redeyed	2.0
redford	2.0
redgartered	1.0
redgranite	1.0
redhaired	1.0
redirects	1.0
rediscover	3.0
rediscovered	1.0
redistribute	4.0
redistributing	1.0
redistricting	1.0
redlight	3.0
rednecks	2.0
redolent	2.0
redolently	2.0
redondo	1.0
redondoto	1.0
redone	2.0
redouble	2.0
redoubt	3.0
redress	1.0
redroofed	1.0
reds	2.0
redsandstone	1.0
redspotted	1.0
redstone	1.0
redtailed	1.0
redtile	1.0
redtiled	1.0
reduce	106.0
reduced	78.0
reducer	1.0
reduces	20.0
reducing	38.0
reduction	58.0
reductions	30.0
redundant	1.0
reduplicate	1.0
redwhiteandblue	1.0
redwing	1.0
redwood	4.0
redwoods	1.0
reed	1.0
reeds	2.0
reef	2.0
reefer	1.0
reefs	6.0
reelection	1.0
reeling	1.0
reemerge	1.0
reemerged	1.0
reenact	2.0
reenacted	2.0
reenactment	1.0
reenacts	1.0
reenrolling	1.0
reentered	1.0
reentries	1.0
reerected	1.0
rees	2.0
reestablish	1.0
reestablished	1.0
reestimate	5.0
reestimated	1.0
reestimates	3.0
reevaluating	1.0
reeve	1.0
reexamined	2.0
reexamining	1.0
